hs6 7107830 7252213 hs17 45726842 45762871
hs1 151043054 151098018 hs18 55102917 55158529
hs1 41157320 41237275 hs11 94152895 94227074
hs14 100704635 100749129 hs1 16268364 16302627
hs2 208394461 208468155 hs7 74112305 74306731
hs9 35732332 35737001 hs10 93683526 93790082
hs13 100634026 100639018 hs12 76419227 76427712
hs18 77155856 77289325 hs14 23594504 23652883
hs20 49505585 49547958 hs2 200134223 200335989
hs13 114239013 114295785 hs9 100395908 100436030
hs7 74071994 74175026 hs10 102106881 102124591
hs7 74071994 74175026 hs4 48499378 48782339
hs18 77155856 77289325 hs19 7968728 7979363
hs6 43139037 43149243 hs1 206858289 206907628
hs21 27106881 27144771 hs1 145592605 145611025
hs4 139949266 140098372 hs4 174089904 174245118
hs1 41157320 41237275 hs4 1873151 1983934
hs1 205577071 205601090 hs17 79848666 79858867
hs19 42590263 42700737 hs2 70314585 70316332
hs1 205577071 205601090 hs8 48685669 48872743
hs1 151043054 151098018 hs14 69864732 69929105
hs1 41157320 41237275 hs19 23487793 23578362
hs14 100704635 100749129 hs1 44171495 44396831
hs11 128328656 128457453 hs2 218664512 218867718
hs13 114239013 114295785 hs15 52121825 52239492
hs2 61108656 61158745 hsX 40507558 40595110
hs21 34398153 34401504 hs3 13357737 13461809
hs1 205577071 205601090 hs4 843064 926161
hs2 208394461 208468155 hs6 111620234 111804918
hs17 17713713 17740325 hs12 51373184 51422349
hs21 34398153 34401504 hs14 24778161 24781252
hs4 139949266 140098372 hs18 72922710 73001905
hs11 13298199 13408813 hs19 10764937 10803093
hs12 66217911 66360075 hs2 136871919 136875735
hs4 139949266 140098372 hs8 101698044 101735037
hs6 7107830 7252213 hs1 45100910 45140227
hs1 205577071 205601090 hs1 42642210 42801548
hs21 34398153 34401504 hs2 239152679 239198743
hs6 7107830 7252213 hs18 59854491 59974355
hs1 151043054 151098018 hs6 38136227 38607924
hs11 128328656 128457453 hs17 80196899 80231607
hs14 100704635 100749129 hsX 70338406 70362303
hs18 52889562 53332018 hs18 39535171 39667794
hs14 100704635 100749129 hs4 48343339 48428229
hs5 88013975 88199922 hs22 32340447 32353590
hs13 100634026 100639018 hsX 128913955 128929177
hs6 135502453 135540311 hs3 88101094 88199035
hs1 41157320 41237275 hs1 35899091 36023551
hs2 208394461 208468155 hs21 34914924 34949812
hs14 100704635 100749129 hs3 169804520 169899537
hs1 41157320 41237275 hs3 160150233 160203561
hs1 151043054 151098018 hs9 100395908 100436030
hs18 77155856 77289325 hs5 32124810 32174456
hs13 114239013 114295785 hs7 128864864 129070052
hs6 34204650 34214008 hs22 39174513 39190203
hs14 100704635 100749129 hs1 11126675 11159938
hs11 13298199 13408813 hs16 58059470 58080805
hs10 31607424 31818742 hs17 73823306 73840798
hs4 139949266 140098372 hsX 49028273 49031588
hs7 74071994 74175026 hs3 151961617 152183569
hs8 123793633 123986750 hs18 22641890 22932154
hs1 41157320 41237275 hs19 4903092 4962165
hs1 41157320 41237275 hsX 24712036 25015103
hs13 114239013 114295785 hs1 212458879 212535200
hs21 27106881 27144771 hs10 18948334 18970568
hs19 45971253 45978437 hs9 134452157 134615461
hs1 205577071 205601090 hs14 69846848 69865344
hs1 205577071 205601090 hs2 47630108 47789450
hs2 61108656 61158745 hs6 106534195 106557814
hs19 18390563 18392432 hs16 68055179 68057770
hs21 34398153 34401504 hs19 41768401 41813503
hs13 114239013 114295785 hs7 140419127 140624564
hs1 151043054 151098018 hs16 2587965 2653189
hs1 92940319 92952433 hs3 42798669 42846023
hs1 41157320 41237275 hs17 60536019 60692842
hs1 41157320 41237275 hs6 74171301 74218959
hs10 31607424 31818742 hs19 2230002 2237703
hs4 139949266 140098372 hs15 58887403 59042177
hs1 41157320 41237275 hs1 145764411 145827103
hs7 74071994 74175026 hs18 21742008 21977844
hsX 70316047 70323385 hs1 151043054 151098018
hs13 41506056 41635576 hs16 18511182 18573533
hs9 35732332 35737001 hs2 10710892 10830101
hs1 205577071 205601090 hs1 202909951 202927700
hs6 106534195 106557814 hs19 35645633 35660786
hs13 114239013 114295785 hs12 110718561 110788898
hs9 35732332 35737001 hs7 26229547 26241149
hs2 61108656 61158745 hs6 53659295 53788919
hs6 34204650 34214008 hs1 167599330 167675486
hs19 18390563 18392432 hs11 106544738 106889250
hs4 174252846 174256276 hs12 56360553 56366568
hs4 174252846 174256276 hs4 83273651 83295656
hs18 77155856 77289325 hs16 55423612 55540603
hs19 18390563 18392432 hs2 109150857 109303702
hs1 41157320 41237275 hs2 26987157 27023935
hs13 41129804 41240734 hs17 1619817 1641893
hs14 100704635 100749129 hs4 41992489 42092474
hs1 151043054 151098018 hs9 129622944 129648157
hs1 151043054 151098018 hs1 113161795 113214241
hsX 70316047 70323385 hs11 115039938 115375675
hs2 61108656 61158745 hs19 38795753 38807913
hs1 151043054 151098018 hs3 120043356 120068186
hs2 28615315 28640179 hs12 96588160 96663613
hs4 174252846 174256276 hs2 200134223 200335989
hs6 106534195 106557814 hs5 96096521 96143803
hs5 137801179 137805004 hs19 16222439 16245044
hs8 22545172 22550815 hs17 40128451 40173394
hs13 114239013 114295785 hs11 126132814 126139039
hs4 139949266 140098372 hs1 43312280 43318148
hs2 61108656 61158745 hs3 48509197 48542259
hs13 114239013 114295785 hs14 105219437 105234831
hs7 74071994 74175026 hs1 161090764 161102478
hs4 139949266 140098372 hs16 31366455 31394318
hs1 151043054 151098018 hs19 8023463 8070543
hs1 59246465 59249785 hs11 47428683 47438047
hs13 114239013 114295785 hs17 2240792 2284352
hs18 77155856 77289325 hs2 113587328 113594480
hs7 74071994 74175026 hs1 182350839 182361341
hs19 14072350 14117851 hs6 43479565 43484728
hs21 27106881 27144771 hs11 117014983 117047610
hs4 139949266 140098372 hs11 67165654 67188654
hs9 35732332 35737001 hs3 51433298 51534010
hs18 77155856 77289325 hs8 125563031 125740730
hs6 106534195 106557814 hs6 30152232 30181204
hs1 41157320 41237275 hs1 145456236 145470388
hs1 41157320 41237275 hs16 81040103 81066719
hs14 100704635 100749129 hs4 6910969 7034845
hs11 13298199 13408813 hs2 28615315 28640179
hs6 106534195 106557814 hs7 150750899 150755617
hs6 106534195 106557814 hs12 6874682 6880116
hs2 61108656 61158745 hs11 65365226 65382853
hs19 42590263 42700737 hs22 42229109 42303312
